date,title,url
2023-01-01 08:00:00,Upgrade your EBS Database to 19c on Exadata Cloud@Customer Gen 2 - Oracle Blogs,https://news.google.com/rss/articles/CBMiogFBVV95cUxOcEdVNHJGb1VBamhWVy1ST1pRRnZWWUZoZDhiamVnQzZPV194UkN4bG5ndmItMjktM3JTVjlhclJ0cUtLaE5wWnozZUllY2RIUFBDRzNrLXEyWHVjY19sS3QzcER2OTVuUnFreHliMGlLUEp3Xzc4dkU4bDZ3aHc3anpvYzVJS2VzdHd4eGtXQzdnYmFDWXZTd1BzVnQwaHRMd1E?oc=5
2023-01-09 08:00:00,Responsible AI for healthcare and financial services industries - Oracle Blogs,https://news.google.com/rss/articles/CBMifkFVX3lxTE5aUEhYQ2ZjNnNEem1QbmR6OUtLWnpxdUFQbXhHalQ4MXdrRmhQWEUtTkNrNkZaR002dGF6UHhRazViZ1BkaEhLS2dYRnEyMW83YlJqWkc5Q3NYQW5SV1V6VFU3bzhWeFdlT3JGVnRDeFp4djRzd29XR0ExaWZLZw?oc=5
2023-01-13 08:00:00,"Tesla (TSLA) sales crossed a total of 100K in Norway in 2022, the electric automaker saw a 32% growth YoY in the country - Tesla Oracle",https://news.google.com/rss/articles/CBMi7AFBVV95cUxNNTJnMU1yWXg2Q1Fyck1tbDBLb25VNktTcWV1NzgycUNuSDFWSzQ3Z1VMN0Noc2ZJcVRGTXNIdWVzQ2pyRmMwN184dG1ISlY0R24wSHFMbE1NYmtrVm92ZWVkTWZhUXl2UXhkU1Z2UjFhanNQT2JGYk1WTlFvMEI0TzAybVBEZTlRYVczTGJTTWVXVnVtOGI3WmJqc2ZFV0FpdXZacXNFLWs3V0NMTno0VFVreU4ycHVaUnhJWHE0ZDZNeWRNTXJaV3pVbUR5bTF2Qk1wVkxDOFdDZnhIQ2tHZWhaaGR1WUV6SXlUUQ?oc=5
2023-01-19 08:00:00,Men’s basketball continues its upsetting season in fifth conference loss - usforacle.com,https://news.google.com/rss/articles/CBMirgFBVV95cUxONnVPc3VpQWtVeGhPakYtaFFCOVNISW43UDVXb2VQemtNVFczeGlFR0tVdXpoTDV5S3FQbXgzSV9qZ1IzbUNqQzRmNVhTcXVua05fV1ZhcWVsSVVxbzdUUm9ZYjd6N2dvbHUwSDYyOFBwbnkxbXJzZ0RkeThNY0JvSlNpQWk2emRmQ2FrNUp0aF9pUVRDb2FBOFB5Z1VDck9jVm5XQnpIOFpUX3c3Y0E?oc=5
2023-02-01 08:00:00,BonqDAO protocol suffers $120M loss after oracle hack By Cointelegraph - Investing.com,https://news.google.com/rss/articles/CBMisAFBVV95cUxNR3Q4X3lwT1lvblNEZ0FGajg3Rjl3RWo5T28wLW5BTlRVTTNYS20taUJRZ05vaVg4MTg1QU40QVllZW1nTWUxeGRKUnVhMzhZdHdxVVNhTGJoTjJ4bUVnejEyWmlHTjhma2xtQWhOcnA5VThuZl9yOUJvWGdpd0lMLVlELXNLRmxhNEtwVDlEcFRRc2lBQ0steldmNk5ab0xlN0tCeDdaa1RaOXI5N2xIMA?oc=5
2023-02-09 08:00:00,Banks Accelerate Move to the Cloud with New Oracle Banking Services - Financial IT,https://news.google.com/rss/articles/CBMilwFBVV95cUxNUDVhRWpSa1RBblo5amV0MzJETm5BWHJmOHd1LWxqc09ydlllbi00LVkzaW9KN1VkRzlEUE4zY3BXcUpLTFZPaHZmc0xBV1gwS2NPNVlmNWFIYm96LTJtWmtqbnNJaWRwdW80ZDI4ell1cEdNdmx2TTdraE44QVhFbXBWdVNVcHBXdGRyc2VuMUNJWTNhT293?oc=5
2023-02-10 08:00:00,"Report: Yeti, Oracle and Red Bull Racing to team up on F1 tracks - The Business Journals",https://news.google.com/rss/articles/CBMioAFBVV95cUxORjNrdFBZakJ3TnFiTlZwS0d3WXU3ZWM0aHN3UUc1bDhDbFlYYThjTHVvS1ZXRzhkU0RoRDh5RDNmdTdjY2ZybnVQZXFIdjkzZWtpMmxMcHBhTUtEVmhCbUJnRjI2QXdTWE9nZGhDRUU2RS1OaVNXYXM2cGlZVm1MWDByMS1qQ0cwQ09wZmp6MUtMYnVMaFRVR3Z1bkVvRWFj?oc=5
2023-02-10 08:00:00,Tesla Model Y and Model 3 totally dominated the California car market in 2022 (report) - Tesla Oracle,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPTmRicWRXOXZWSTdTTVkzLXd1UTlHNXRhbEhFaG5IZ2Vaczlva21qeG95NzQwTnBPZFEwOE01c0VTZmpTYUxIWmlldHJZWUpFc2RsQVU4SVc5UUxENmdwbHRoQThDSG5QYWE5UXNmWGQxM2hxM0JDSFU5QnpkTmFRUUx6eFpwbURMUTl6LWMyUnhCRHFWY3VwN2dOUEFWakw1ZDAyQ1VGT1RqV0t5SDRGNm5fQjU5Wjl3WUlvWDB2S0VEZw?oc=5
2023-02-12 08:00:00,TRATON standardizes planning and speeds up reporting with Oracle Cloud EPM - Oracle,https://news.google.com/rss/articles/CBMiVkFVX3lxTE1hRVVSN1hsUDJOZ1ZXZHg1RTJxUGpGUzlvX096dTc1U185QlR3QXI4My02a1ZXRnB6N05QTXRlczMwZjN6WHBXcklMNUNCaUZodGpyV2VR?oc=5
2023-02-14 08:00:00,"Josh Brown buys Oracle, says its cloud revenue is attractive - CNBC",https://news.google.com/rss/articles/CBMipAFBVV95cUxPck5XalQ4M1VvbjhES1U5clFDcHJkaTNlOVg3UlJuVUF4eElEaE1QX0hIeTFHcGN3ZE1pNXQyaWl2ODJZZlMtSTRXSzlLZmVoQ185MV96bmVFczdzUGFZNVZmNzdSb3lGanpSbWp3SkNpanhvT2RuQzhXamRqZmFkdmp3UUM0Snlkem5Fd1VXQ0RscW1rRUl2RkhPVGhwYnFBZ0Fseg?oc=5
